x1,x2,Cluster
-0.112165657,-1.015406052,2
-0.461114655,-0.193080955,2
-0.086046492,-0.783086373,2
-0.121681696,1.252827638,2
-0.587787712,0.384400998,2
-0.661668941,-0.855186754,2
-0.215662539,0.509063065,2
-0.336294594,0.351507757,2
0.227095205,0.18868646,2
-0.25534714,1.212409062,2
0.14332308,0.399528205,2
0.248270064,-0.313547046,2
-0.550836117,-0.213876637,2
-0.488705113,1.127145627,2
0.001163094,0.357716802,2
-0.749665855,-0.063624631,2
-0.185279986,0.54342608,2
0.034480365,-0.597607586,2
0.073577404,0.272976335,2
-0.427502452,0.024838887,2
-0.091857743,-0.165903851,2
-0.416774799,0.568630614,2
-0.038956126,1.173814681,2
-0.274635969,-0.618074613,2
0.057100305,-0.243072646,2
0.068589983,-0.298597521,2
-0.360415876,0.071266489,2
0.666010326,0.210164791,2
-0.75811741,-0.853508909,2
-0.268280048,0.576717579,2
-0.267773772,0.431052437,2
-0.213193354,-0.165596863,2
0.755407908,0.248616373,2
-0.596004773,-0.186093474,2
-0.240421669,-0.859382079,2
-0.965659631,0.487764222,2
-0.419549749,0.215056201,2
0.085557965,0.209275209,2
0.549795494,0.411980229,2
0.117863001,0.310565601,2
-0.237885471,-0.404729915,2
-0.738822432,-0.328323193,2
-0.109430194,0.879906626,2
-0.190356281,-0.399621394,2
-0.921880487,0.296037541,2
0.096238596,0.178685027,2
-0.346310957,-0.496355787,2
0.1752175,0.509367697,2
-0.305856523,-0.021513861,2
-0.266544999,0.830210177,2
-0.201553004,0.539923371,2
-0.025931964,-0.190757394,2
-0.448008164,-0.073104776,2
-0.298304983,-0.907256984,2
-0.244643018,0.694851595,2
0.008350985,-0.475944209,2
-0.303270264,0.784447869,2
-0.228448628,-0.936058758,2
0.259786959,-1.046275992,2
-1.172029154,-0.494228235,2
-0.884179204,-0.512109898,2
-0.09659104,-0.257425174,2
-0.000791483,0.019866572,2
-0.2197584,-0.3495927,2
0.3978704,-0.2814951,2
-1.232709,0.05272295,2
-0.1755866,-0.4350845,2
-0.0689003,0.2662007,2
-0.1485365,0.5476113,2
-0.3987519,0.302973,2
-0.02713024,-0.6805834,2
0.3650578,-0.01433037,2
-1.029368,-0.001648461,2
0.07576129,-0.1126885,2
0.06127008,-0.05969363,2
-0.1207801,-0.5145123,2
0.3598353,0.2232091,2
-0.05432632,-0.2541638,2
0.4563086,-0.6218624,2
0.2541086,-0.05525295,2
-0.6865762,-0.547233,2
0.1603948,-0.03692791,2
-0.444784,0.4025059,2
0.2525655,0.3554769,2
-0.6624713,0.06981562,2
-0.6406914,0.000914829,2
0.03113896,0.06663879,2
-0.1276505,0.4784067,2
-0.9951692,0.006204697,2
0.3442381,0.3168669,2
-0.6696801,0.2495663,2
-0.5751638,0.9161475,2
0.3073256,-0.1160296,2
0.3456021,0.007016245,2
-0.936887,-0.3640339,2
-0.425927,-0.5347804,2
-0.8639876,0.3073906,2
0.3010279,-0.2825554,2
-0.85296,0.9565779,2
0.2214653,0.7896473,2
-1.307482,0.4453637,2
-0.9124214,-0.8773876,2
-0.09746434,0.1458637,2
-0.1978173,0.5596414,2
0.09670798,-0.6561283,2
-1.274241,0.6635364,2
0.2406485,-0.3635507,2
0.2872082,-0.7179153,2
0.4004082,1.167583,2
-0.6743613,0.5288564,2
-0.7687448,0.4718205,2
-0.3949101,-0.4551884,2
0.03599223,0.1081241,2
-0.3816962,-0.4421424,2
-0.2842288,1.027977,2
0.1748256,0.8625021,2
-0.43481,-0.1234187,2
-0.001365604,0.04308802,2
-0.3040807,-0.6503759,2
0.3528906,0.2811573,2
0.02676879,0.02062118,2
-0.1700619,0.02325359,2
-0.564083,0.4029876,2
-0.5829013,-0.2868311,2
-0.711362,1.237164,2
-0.1971944,0.01287834,2
-0.2723265,-1.086823,2
-0.6557896,0.2693028,2
0.0975269,0.3207605,2
0.04977667,-0.06653261,2
-0.7672932,0.4315633,2
0.1732565,-0.6303724,2
0.260259,0.3266036,2
-0.01198831,0.4244349,2
0.1518525,0.4421833,2
-0.5692988,-0.3956898,2
-0.09944826,0.1232973,2
-0.7014963,-0.1996921,2
-0.2621571,0.1491397,2
0.006928376,-1.33669,2
-0.03077428,0.1654559,2
0.2635434,-0.5547379,2
0.5631776,0.07280409,2
-0.1510734,1.211281,2
0.1808446,-0.03994929,2
0.3524966,0.9679024,2
-0.47541,-0.4254276,2
-0.2018902,0.2753942,2
0.08276266,1.033858,2
0.05525789,-0.005385894,2
-0.9149893,-0.2824651,2
-0.2821754,0.3971419,2
-0.1370879,-0.5013476,2
0.1112376,0.6910515,2
-0.02168288,0.09618296,2
-0.2270201,-0.3841359,2
-0.7921989,-0.1327948,2
-0.2830116,0.1062229,2
-0.327893,0.4943341,2
0.3156347,0.1574814,2
-0.1708868,0.1011946,2
-0.2021301,-0.2400102,2
0.1275166,-0.3411637,2
0.180986,0.1099632,2
-0.9756386,-0.1050453,2
0.1515388,-0.4035383,2
-0.3609798,0.5010901,2
-0.5529548,0.2281946,2
0.04496307,-0.1188359,2
0.2523487,0.4502613,2
-0.854663,-0.1573038,2
0.2334385,-0.6489515,2
-0.234211,-0.4502731,2
0.02525013,-0.3598897,2
-0.05100564,-0.4241034,2
0.2771967,0.6494908,2
0.0939341,0.4670337,2
-0.6030093,0.5107637,2
0.1549571,0.3478041,2
-0.03250124,-0.1111599,2
-0.08077401,0.3447668,2
-0.1567326,-0.2569565,2
-0.1839738,-0.2267003,2
0.3886109,-0.3147513,2
-0.9023258,-0.2813293,2
-0.2370456,0.1582002,2
0.2951237,0.5032486,2
-0.03184197,0.2711197,2
-0.1339273,-0.2885437,2
-0.5311355,0.1115687,2
-0.1176803,-0.1161571,2
-0.5995815,-0.3281431,2
-0.1885967,0.9623957,2
0.08875574,0.2192666,2
-0.1185965,0.2597765,2
-0.2997548,0.6429527,2
0.6285615,0.7490778,2
-0.5931076,-0.1245525,2
-0.102935,-0.4006545,2
-0.1986515,-0.7940642,2
-0.8204544,-0.4093413,2
0.2890764,-0.2877914,2
-0.3497311,-0.5712649,2
-0.1871964,-0.5611745,2
-0.2923642,-0.1544663,2
-0.3111904,-0.3239165,2
-0.7358141,0.3722934,2
-0.5338411,-0.07423373,2
-0.06749326,-0.219786,2
-0.5445252,-0.625602,2
-0.02336168,-0.4772972,2
0.09230816,-0.8960161,2
0.3513293,-0.3958161,2
-0.007504768,0.1157493,2
-0.427356,-0.747718,2
-0.356579,0.296358,2
0.05715449,0.5446066,2
-0.08951755,0.4213233,2
-0.3032532,0.008038738,2
0.3863319,-0.215528,2
-0.9893104,0.5469826,2
0.168044,-0.03704441,2
-0.2596285,0.2183003,2
0.294955,1.024961,2
0.01095221,0.01620049,2
0.3961971,0.3467353,2
-0.3569726,-0.5882906,2
-0.1248142,-0.6279379,2
-0.2045094,0.4813736,2
-0.6983704,0.580987,2
0.1775873,-1.219295,2
-0.01623387,-0.1244306,2
-0.8612916,-0.4199164,2
-0.5093641,0.5392501,2
-0.4759006,-0.2678637,2
0.4687331,-0.02434596,2
-0.2384199,0.8660828,2
-0.5184018,-0.2032464,2
-0.2898975,-0.5054795,2
-0.7040691,0.5053278,2
-0.7705609,-0.1944172,2
-1.261455,0.8992315,2
-0.6154637,-0.336433,2
0.03192974,0.1138616,2
0.6997054,0.5894247,2
-0.3389204,-0.9441403,2
-0.05643147,-0.6893436,2
-0.4249365,-0.4355829,2
-0.5840201,-0.04404491,2
-0.06298536,-0.3021946,2
-0.6185952,-0.2670021,2
0.02133403,-0.1095341,2
-0.3122075,0.02477793,2
-0.3016005,0.1186971,2
0.1964997,0.05910383,2
-0.4641414,-0.4099566,2
0.07731662,-0.1683073,2
0.4109136,0.2305238,2
-0.1052174,0.4630794,2
0.2695507,0.7364897,2
-1.194459,-0.5744795,2
0.3989699,0.1215688,2
0.1895283,0.2670536,2
-0.3936462,-0.6990676,2
-0.08925973,0.8934398,2
-0.2860891,0.436439,2
0.4833083,0.5338832,2
0.4153725,-0.588926,2
-0.2944855,0.321871,2
-1.030573,0.8483949,2
-0.4422772,0.3456782,2
0.1809439,-0.1538343,2
-0.6750771,-0.02632406,2
1.325032,0.6137826,2
0.05859576,-0.1454769,2
-0.1404525,-0.4303708,2
-0.6290323,0.2558054,2
-0.1289424,-0.2475203,2
-0.3138718,0.1343955,2
-0.4838117,-0.09633901,2
-0.4909239,-0.2237057,2
0.6735965,-0.5875509,2
-0.3681369,0.1109128,2
-0.2549451,-0.3265002,2
-0.4090543,-0.276581,2
0.3873849,1.124925,2
0.43594,-0.7919472,2
-1.023222,-0.1472919,2
0.2049444,-0.06359554,2
-0.7373426,-0.430235,2
-0.9044589,0.1936315,2
0.3453052,0.01797388,2
-0.2668317,-0.7056314,2
-0.4832723,0.741697,2
-0.0864228,-0.425541,2
-0.2834174,0.6791568,2
-0.1813922,0.2077114,2
-0.6901893,-0.1822234,2
-0.003153865,0.3926131,2
0.6919178,-0.6156951,2
0.9432166,-0.1089739,2
0.1993754,-0.1043676,2
-0.2264944,-0.1450755,2
-0.8195594,0.1955343,2
-0.07093352,-0.5727176,2
-0.09914606,-0.360767,2
0.07650893,0.2412665,2
0.2733533,0.2821675,2
-0.8128416,0.5222368,2
0.3294245,-0.5011719,2
0.1276883,-0.5194413,2
0.520101,0.6341023,2
-0.8475436,0.02710834,2
-0.20631,-0.8518974,2
0.1170382,0.001483841,2
-0.6507896,0.792384,2
0.02640565,-0.2559651,2
-0.3078755,1.579017,2
-0.1867662,0.3810534,2
0.02093356,-1.187658,2
-0.6563966,0.4304808,2
0.2749956,0.8703609,2
-0.08182961,0.358215,2
-0.5166129,0.4178262,2
-0.7355192,0.1916029,2
0.5436035,0.3021658,2
0.3172576,-0.1066436,2
-0.2234148,0.02836569,2
0.2012191,-0.6349618,2
0.3287427,-0.390262,2
0.5103323,0.05219719,2
0.1793476,-0.2451351,2
-0.4934552,0.26554,2
-0.1519163,-0.2707368,2
-0.2067485,0.2101947,2
0.36661,-0.5433698,2
-0.4201747,-0.5309966,2
-1.026114,0.2841914,2
-1.158861,0.4505594,2
-0.5235021,-0.1253896,2
0.2044943,-0.1126569,2
-0.7588933,0.7868884,2
0.5006569,0.5301998,2
-0.1318995,0.4384111,2
-0.5064171,1.286133,2
0.2536212,1.067213,2
-0.000195005,-0.1542935,2
-0.3121673,0.2287559,2
-0.1684902,0.0662335,2
0.5364648,1.028528,2
-0.200854,-0.7171002,2
0.1354702,-0.3382762,2
0.5395272,-0.3642843,2
-0.4847094,-0.9002686,2
0.111779,0.4229309,2
-0.5442685,0.6987604,2
-1.015451,0.6058818,2
-0.8808785,0.05026892,2
0.3953293,0.69818,2
-0.2624787,-0.1026805,2
-0.04211099,0.06533875,2
0.6079758,0.4450421,2
-0.4616585,0.05902813,2
-0.01440642,-0.4706618,2
-0.08435025,0.1273484,2
-0.1813313,-0.5736672,2
-0.3220527,-0.6982242,2
-0.5153581,0.06705305,2
-0.1799261,-0.06825385,2
-0.3592013,-0.399138,2
-0.3747352,0.5143243,2
-0.2534146,-0.2839478,2
-0.2259316,0.5759747,2
0.03995274,1.144992,2
-0.5197975,0.4008988,2
-0.9106143,0.1954961,2
-0.8195941,0.3072971,2
0.3563016,0.6067564,2
0.2676467,0.01191673,2
-0.7224099,0.3226567,2
0.4227443,-0.472459,2
0.1900568,0.7522233,2
-0.6703501,0.1877239,2
-0.2169106,-0.1732791,2
-0.2349452,0.6935131,2
0.8104648,-0.2990913,2
-0.3369413,0.3844711,2
-0.5627323,-0.1664202,2
-0.6214974,-0.4278829,2
-0.8435308,-0.1512958,2
-0.1089344,0.2266573,2
-0.3708923,0.9532215,2
-0.06562721,-0.5310008,2
0.400275,-0.2941084,2
-0.3669448,-1.010684,2
0.0406985,0.06639298,2
-0.3953105,0.4008264,2
0.1058313,-0.3636357,2
-0.5741253,-0.1911687,2
0.0123059,0.2225564,2
-0.1809619,-0.02102023,2
-0.1996331,-0.2151328,2
-0.6261885,-0.2887781,2
-0.8760617,-0.4581018,2
0.583676,-0.2218792,2
0.009547392,-0.3417147,2
-0.2771019,0.6746029,2
0.1830955,-1.128454,2
-0.1316009,-0.5865788,2
-0.9002447,-0.2232292,2
0.2510186,0.008161032,2
-0.9353987,0.2010663,2
-0.4156161,0.7897611,2
-0.4427516,0.3623196,2
0.280346,-0.1624805,2
-0.3194281,0.2602524,2
-0.6496538,0.175546,2
-0.4785202,-1.326277,2
0.3125839,-0.5846347,2
0.4119392,0.2856584,2
-0.7800601,-0.3428703,2
0.2044632,-0.337454,2
-0.5985172,0.6130696,2
-0.6604764,1.18684,2
0.2567106,-0.2808733,2
-0.2298474,0.3299541,2
-0.6587733,-0.479774,2
0.2486039,-0.5767819,2
-0.7772507,0.07831563,2
0.3307976,0.9062544,2
0.2814281,-0.2977883,2
-0.2635009,-0.5760816,2
-0.01361127,0.04502524,2
-0.5934787,-0.427566,2
-0.1460357,-0.5622765,2
-0.2590182,0.02186985,2
-0.09354423,-0.7357595,2
-0.3864583,-0.4564513,2
-0.7083954,0.3171753,2
0.2337954,-0.5667571,2
0.4847054,0.1880172,2
0.2388222,-0.6481709,2
-0.688129,-0.3011583,2
0.03945534,0.783078,2
-1.001869,-0.3343145,2
-0.315621,-0.05987627,2
-0.3083906,-0.1235615,2
0.3911226,0.1517985,2
-0.5483763,0.4058024,2
-0.132002,-0.1617146,2
0.1931703,0.009599832,2
-0.1242831,-0.1293985,2
0.4234616,-0.01085016,2
-0.09655288,0.2099672,2
0.4121017,-0.04421256,2
0.2472866,-0.2123814,2
-0.730153,-0.5858879,2
-0.1455052,-0.3143228,2
-0.7842415,-1.292252,2
-0.3384766,0.2732864,2
0.2228471,-0.2165508,2
-0.346409,-0.1240503,2
0.1845656,0.5570986,2
-0.5665781,-0.5452525,2
0.4506083,0.3207242,2
-0.02489731,0.7964465,2
-0.5357744,-0.02418296,2
0.1415701,0.4787111,2
0.08236368,-0.5667351,2
-0.02016374,0.06899979,2
0.03003849,0.08024611,2
0.5246159,-0.506141,2
-0.08880439,-0.7946272,2
-0.318343,-0.1968533,2
0.3358405,-0.09354976,2
0.2706189,-0.4010081,2
-0.5138445,0.1425083,2
-0.5254611,-1.458603,2
0.3131561,-0.5142816,2
0.108759,0.5176097,2
-0.1019335,-0.3818768,2
-0.5847913,0.4861237,2
-0.4944032,-0.2913342,2
0.2098538,0.3710713,2
0.02103371,-0.1870209,2
-0.4785467,-0.0833193,2
-0.04322073,-0.3290144,2
0.1864509,0.1273252,2
0.2207144,0.3624176,2
0.05344074,-0.7279931,2
0.1162932,-0.3103814,2
-0.247436,-0.6453473,2
0.5904022,-0.08396904,2
-0.2563591,0.4080438,2
0.2377008,-0.4763974,2
-0.5842454,0.3469868,2
0.4760316,0.03748508,2
-0.5273717,-1.111881,2
-0.2678356,-0.5968115,2
-0.2678392,-0.1977609,2
-0.9629487,-0.9553449,2
-0.2578399,-0.05675977,2
-0.04271806,0.7516486,2
-0.4790894,0.7646562,2
-0.0800233,1.274309,2
-0.7166514,-0.7085953,2
-0.06969383,0.08169138,2
-0.02739342,-0.6588373,2
-0.4338461,-0.6378358,2
0.2301902,-0.7999768,2
0.3493978,-0.3078648,2
0.005138471,0.7374433,2
-0.3504042,0.251195,2
0.4000928,-0.2223248,2
-0.253825,0.2153672,2
0.01738171,0.2085793,2
0.08174516,-1.048449,2
-1.020775,-0.3892007,2
-0.8252853,-0.07831885,2
0.1899918,0.7470575,2
0.7955995,0.06889652,2
-0.3295562,-0.1758153,2
-0.108884,-0.3190926,2
-0.132881,-0.2866161,2
0.09736439,-0.7415659,2
-0.5380905,-0.86288,2
-0.1402301,0.8641351,2
0.2917101,-0.4631389,2
0.01628201,-0.8593614,2
0.1259004,-0.8735001,2
0.01360222,0.3911798,2
-0.2391211,0.1689129,2
-0.07454952,-0.5654296,2
-1.240241,0.7693123,2
0.04732876,-0.08613326,2
-0.2439383,0.1030898,2
0.6604875,-0.3971341,2
0.2477516,-0.8631376,2
-0.1924522,0.0825627,2
-0.8213929,0.2190322,2
-0.8794974,0.497924,2
0.4184325,-0.329967,2
0.1155392,-0.1138378,2
0.1147171,-0.185944,2
-0.5340851,0.4273786,2
0.2884921,-0.2136675,2
-0.4157874,-0.09114223,2
0.3221984,0.3585397,2
0.1876915,-0.1152815,2
0.1735071,0.02608098,2
-0.3401184,0.05920354,2
0.3996818,-0.6894099,2
-0.01081117,-0.6118764,2
-0.8401021,-0.6113959,2
-0.5724139,0.295227,2
-0.2679494,0.5452789,2
-0.5605007,0.07927641,2
0.8529977,0.6567615,2
0.2236271,-0.7115694,2
-0.3128055,-0.1764693,2
-0.0638849,0.1762161,2
0.2159531,-1.003067,2
-0.89053,-0.5377267,2
-0.6007818,-0.9248668,2
-0.2771272,-0.7733579,2
-0.576173,-0.2321781,2
0.1943604,-0.2019188,2
-0.09415518,-0.2892386,2
-0.4639575,-0.09158531,2
-0.7771893,-0.1203908,2
0.1148332,-0.2911989,2
-1.234758,0.1753449,2
-0.007435581,-0.5263839,2
-0.1952298,-0.3756735,2
-0.2723302,0.7549846,2
-0.8637656,0.2171514,2
0.1710192,-0.1692941,2
-0.3268452,-0.02268517,2
0.6874209,-0.1615369,2
0.04264183,0.3928396,2
-0.3960038,0.04872163,2
-0.200498,1.043686,2
-0.9231575,0.3013743,2
-0.3380187,-0.3612037,2
0.320024,0.03435167,2
0.3622614,0.2021854,2
-0.4257102,0.992081,2
-0.07319475,1.384952,2
-0.01365094,0.3395921,2
-0.3473797,0.1899388,2
-0.39644,-0.00571855,2
0.07628578,0.3901673,2
-0.06111963,0.01346105,2
-0.1520253,-0.2158109,2
-0.7366978,-0.3951141,2
-0.1383065,0.2326286,2
-0.4456426,-0.2772979,2
-0.6239342,0.5218586,2
0.1224968,-0.617124,2
-0.4491325,-0.1974949,2
-0.2748443,-0.07205362,2
-0.5126867,0.6131826,2
-1.491799,1.399111,2
-0.314471,-1.311749,2
-0.5528521,0.6107236,2
-0.5029515,0.6541229,2
-0.3299061,-0.0727097,2
-0.2465446,-0.4301567,2
-0.3201418,-0.4097535,2
-0.3617324,-0.3854688,2
-0.3916091,0.9456737,2
-0.3880301,-0.06398123,2
-0.1366509,-0.2587669,2
-0.2229652,-0.5307713,2
-0.4370224,0.9170833,2
-0.3232654,0.8609412,2
-0.1315152,0.1705133,2
-0.3977596,-0.2493732,2
-0.1574577,-0.256957,2
-0.3292311,0.6679258,2
-0.2417995,-0.461942,2
-0.06740036,-0.4388572,2
-0.1765275,0.3648194,2
0.05866756,-0.3501176,2
0.3714218,0.2865329,2
-1.100855,0.419152,2
0.2231032,0.5451541,2
-0.1402742,0.6326389,2
-0.5846422,0.296832,2
-0.6560449,-0.2471006,2
-0.007109284,0.1538512,2
-0.6469923,0.2783445,2
-0.3641315,-0.3323582,2
-0.3759867,-0.604145,2
0.2529837,0.1694783,2
-0.541337,-0.9444085,2
0.1308281,0.3376117,2
0.007945573,-0.01837967,2
-0.2337421,0.74506,2
0.3555898,1.592058,2
-0.5314298,1.173248,2
0.3154308,0.1803759,2
-0.3642816,-0.143409,2
0.5912003,0.07869331,2
-0.5705363,0.4252872,2
0.07285176,0.5141828,2
-0.2836275,-0.3541338,2
-0.07791397,0.4370698,2
-0.1927854,0.5019482,2
-0.2544056,-0.8657916,2
-0.4229477,-0.2390829,2
-0.2954657,0.1448097,2
-0.04998747,0.720175,2
-0.3224,0.3658565,2
-0.1459666,-0.249252,2
-0.07252944,0.76107,2
-0.09368942,-0.9478317,2
-0.07944737,-0.1378194,2
0.2806999,-0.8746136,2
-0.9750858,0.2115776,2
0.09470586,-1.129526,2
0.1263424,0.9976417,2
-0.229169,0.3671957,2
-0.6836316,0.7590368,2
-0.2191945,0.2006296,2
-0.05692344,-0.9910801,2
0.1235958,-0.293982,2
0.05908895,0.4615797,2
0.03975356,0.1695444,2
-0.356691,0.7597087,2
0.06698514,-0.9693972,2
0.4755202,-0.1646146,2
0.4472825,-0.8978283,2
-0.412005,-0.04650751,2
-0.3124483,0.2600938,2
-0.08016451,-0.9998298,2
-0.3788429,-0.06404093,2
0.1001228,-0.5065695,2
0.1494621,-1.076895,2
0.2712463,0.462308,2
-0.2379057,-0.06574557,2
-1.187238,0.1159326,2
-0.3501842,0.6007621,2
-0.07028406,0.1868834,2
-0.2614223,-0.2320173,2
-0.7106747,-0.2899081,2
-0.195214,0.389949,2
0.158394,0.3772352,2
0.4276821,-0.1764691,2
-0.3475928,-0.4812318,2
-0.9100574,0.164326,2
0.3221872,0.246312,2
0.5905478,-0.1338807,2
-0.2860583,-0.08418803,2
-1.323911,-0.10679,2
-0.4648307,-0.7303891,2
-0.308237,0.2270675,2
0.3452899,-0.5286877,2
-0.731317,0.5724867,2
-0.1807408,0.4394348,2
-0.1174403,-0.3881682,2
-0.2734574,0.2147597,2
0.9030513,0.1142873,2
0.03629076,-0.2608583,2
-0.109181,-0.511009,2
0.1761815,0.8305447,2
0.625237,-0.2932758,2
-1.047635,-0.8910529,2
0.1321771,0.3060852,2
0.06269519,-0.3677937,2
-0.6209553,0.6551558,2
-0.3474826,0.4542192,2
0.03300986,-0.03637808,2
-0.2104879,0.6296006,2
-0.4285311,0.05608337,2
-0.9380307,0.9235705,2
-1.381058,0.485881,2
-0.2699485,0.3114056,2
-0.3881795,0.2314703,2
-0.6789989,-0.5923306,2
-0.3036743,0.3389832,2
-0.3752987,0.9174258,2
-0.4829854,0.1770973,2
-0.1327234,0.4483274,2
-0.9500479,-0.4888249,2
-0.2345013,0.01831755,2
0.2036161,-1.120128,2
-0.4738796,-0.5322034,2
-0.4984261,0.1958166,2
0.1155768,0.3760393,2
-0.306527,-0.5629745,2
-0.761745,0.5114532,2
-0.08940334,0.1154954,2
0.1709097,-0.07461964,2
0.2025617,0.9154794,2
-0.1267367,0.8841804,2
0.3468791,-0.01612825,2
-0.3457578,0.3767558,2
-0.2870858,-0.2163626,2
-0.4586292,-0.4900382,2
-0.493129,-0.3428883,2
-0.7381446,-0.1327896,2
-0.4013246,-0.6970293,2
0.4402695,0.483935,2
-0.2587769,0.5073107,2
0.1200458,-0.5510548,2
-0.3794685,0.05495509,2
-0.1426262,-0.1265337,2
-0.808305,-0.3129492,2
0.3829602,0.07918866,2
-0.8312654,-0.4624121,2
-0.7223474,0.7704932,2
0.5652073,-0.002642341,2
-0.8538984,0.0661911,2
-0.4080275,-0.8408021,2
-0.6803955,-0.3049601,2
-0.06501745,0.102398,2
-0.6344532,0.9683226,2
-0.8656846,0.6355337,2
0.03923889,-0.3727443,2
-0.3111128,0.3445796,2
-0.03674465,-0.1386952,2
-0.1760253,0.512836,2
-0.2014306,0.2327375,2
0.01446502,0.5171646,2
-0.8164285,0.2210823,2
0.5815592,-0.9175645,2
0.1136167,0.6695154,2
0.04975285,-0.5961483,2
-1.023764,0.1976014,2
-0.2568516,-0.1050747,2
-0.2928889,-0.1883703,2
-0.6240443,-0.4477563,2
0.2031942,0.2773836,2
-0.156444,0.1602362,2
0.223481,0.08629337,2
-0.09248373,-0.1991422,2
-0.3518424,0.05679974,2
0.04866755,-0.1634459,2
-0.462052,-0.2761052,2
0.1396537,0.9406923,2
0.1651278,0.321008,2
-0.8865564,-1.10811,2
0.1831628,-0.02023748,2
-0.2674233,0.707171,2
0.3481813,-0.034905,2
-0.1248579,0.326351,2
0.4049225,-1.459988,2
-0.08777618,-0.3142104,2
0.3442356,-0.03100866,2
-0.5465852,-0.3366968,2
-0.451012,0.08657642,2
-0.1975532,-0.9196174,2
-0.4390404,0.1381652,2
0.4153712,-0.2268491,2
-0.7050533,0.2415856,2
-0.216792,-0.6669008,2
-0.534847,-0.8006952,2
-0.07872753,0.1762577,2
-0.5692182,0.6314183,2
-0.1558813,-0.544277,2
-0.1268268,-0.4527488,2
0.649899,-0.400227,2
-0.6252417,-0.2967554,2
-0.1648553,-0.3736272,2
0.3733677,-0.3341469,2
-0.3403867,-0.4143857,2
0.09942546,0.1415714,2
-0.09281693,0.3774268,2
0.7548993,0.03729497,2
-0.300153,-0.1673474,2
-0.4319164,0.2249591,2
0.5777746,-0.04713877,2
-0.5408207,-0.4086457,2
-0.2941394,-0.8004553,2
-0.488989,-1.037969,2
-0.800652,-0.3115721,2
-0.09586528,0.1164034,2
0.09881325,-0.5789625,2
-0.1731452,-0.3450186,2
-0.618961,-0.1185378,2
-0.1081591,-0.07946382,2
-0.1628111,0.2543335,2
0.232462,0.000217956,2
0.4077181,0.5189184,2
0.1157607,0.09192352,2
-0.1457279,0.5395555,2
-0.1371704,0.5300661,2
0.01908061,0.5477478,2
-0.1574368,0.5792416,2
-0.8380584,0.3098782,2
-0.2183326,0.1491317,2
-0.3356287,-0.2052561,2
-0.2899205,-0.1092317,2
-0.4641473,-0.8478317,2
0.1840629,-0.03907599,2
-0.6320138,-0.1735122,2
-0.2505444,-0.4119773,2
-0.6539955,-0.9797945,2
-0.4653805,0.5092398,2
-0.003038034,0.1940465,2
0.163054,-0.1403003,2
-0.1158809,-0.3691476,2
-0.7229864,-0.33827,2
-0.450863,0.05171447,2
-0.3454327,0.2971145,2
-0.4922932,0.0944869,2
-0.1373007,-0.1282076,2
0.08611196,-0.7904571,2
-0.4998278,-0.2612701,2
-0.7161656,0.3836908,2
0.2670726,0.8201659,2
-0.2552362,-0.195352,2
-0.2988302,-0.6918324,2
0.2132664,0.5125129,2
-0.4966092,-0.2939806,2
-0.290623,-0.1153175,2
-0.7678189,0.4067762,2
-0.4802772,-0.207973,2
-0.3358196,0.1747608,2
-0.1446292,0.04365322,2
0.21715,-0.5549227,2
-1.187481,-0.06243321,2
0.2887068,-0.03864581,2
-0.323146,-0.6728304,2
0.1032342,0.6950543,2
-0.4295454,0.2203599,2
-0.5754978,-0.7536492,2
-0.2110797,-0.1292263,2
-0.6264995,-0.8294399,2
-0.7401481,-0.04172088,2
-0.1698177,0.3813279,2
-0.5609092,-0.2385524,2
1.266708,0.3168972,2
0.2484739,0.1924162,2
0.0508572,-0.2465297,2
0.09229839,0.328864,2
0.557175,0.535869,2
0.04646544,-0.5563693,2
-0.8156248,-0.6905717,2
-0.5390676,0.03973724,2
-0.6536678,-1.28742,2
-0.5186823,-0.05645703,2
0.06056308,0.1851899,2
-0.1182404,-0.5646667,2
-0.7777635,0.1941409,2
-0.5878621,-0.4246396,2
0.1693552,-0.1991165,2
-0.5458804,-0.1038482,2
-0.5094894,-0.16595,2
-0.435468,0.2528528,2
-0.1301419,-0.06517961,2
-0.079227,0.605206,2
-0.3637638,-0.8449652,2
0.4108817,-0.365562,2
0.565269,-0.2882754,2
0.07649289,-0.8540851,2
-0.02373137,0.3361282,2
0.2815446,0.145396,2
-0.8082106,-0.6026613,2
-0.06347351,-0.309904,2
-0.3392731,0.536601,2
-0.2833726,-0.134985,2
-0.0726493,-0.9103891,2
-0.2546343,-0.3553639,2
0.148286,0.3490375,2
0.1183773,-0.2695534,2
-0.356001,0.7014231,2
-0.4467569,-0.01370709,2
0.140925,-0.1831553,2
0.1067014,-0.6770074,2
-0.258731,0.0871648,2
-0.9221261,0.2338025,2
-0.1966815,0.2427259,2
0.01175967,0.3968778,2
-0.6096437,-0.5889064,2
0.385062,-0.3319928,2
-0.4389565,0.6534169,2
-0.4919071,-0.09945525,2
-0.188703,-0.1175343,2
0.3423336,-0.1555967,2
0.004326381,0.8243091,2
0.02521226,0.4644666,2
-0.25484,-0.1314544,2
-1.06244,0.7829574,2
-0.5694349,-0.5742936,2
-0.8221266,-0.5318319,2
-0.03798343,-0.5298252,2
-0.4841633,0.5841587,2
-0.131837,0.2147062,2
0.009712276,-1.082555,2
-0.3318821,-0.0753966,2
0.1135909,-0.1343952,2
-0.3093687,0.5645369,2
-0.546224,-0.1662216,2
-0.02157396,-0.4782704,2
